FirstName, LastName, Quarter, Year, TotalRevenue, RevenueRank
JULIA, FOSTER, 2, 2017, 1248.4941749572754, 1795
ROGER, ZHU, 2, 2017, 1248.4941749572754, 1795
VALERIE, LIANG, 2, 2017, 1248.4941749572754, 1795
JACQUELINE, HUGHES, 2, 2017, 1248.4941749572754, 1795
TONI, KAPOOR, 2, 2017, 1248.4941749572754, 1795
AUDREY, ORTEGA, 2, 2017, 1248.4941749572754, 1795
EVAN, CAMPBELL, 2, 2017, 1248.4941749572754, 1795
JAMES, PERRY, 2, 2017, 1248.4941749572754, 1795
JACKSON, JENKINS, 2, 2017, 1248.4941749572754, 1795
DEVON, PAL, 2, 2017, 1248.4941749572754, 1795
RUSSELL, LAL, 2, 2017, 1247.7999744415283, 1812
ANTONIO, PERRY, 2, 2017, 1243.8399753570557, 1813
HOLLY, ARUN, 2, 2017, 1242.8099746704102, 1814
HAILEY, JAMES, 2, 2017, 1242.8099746704102, 1814
MADELINE, NELSON, 2, 2017, 1242.8099746704102, 1814
ELIZABETH, CLARK, 2, 2017, 1232.8299751281738, 1817
DAWN, RAJE, 2, 2017, 1232.8299751281738, 1817
FAITH, MURPHY, 2, 2017, 1232.8299751281738, 1817
JACOB, LEE, 2, 2017, 1232.8299751281738, 1817
KATHERINE, WRIGHT, 2, 2017, 1232.138376235962, 1821
SARAH, HENDERSON, 2, 2017, 1232.138376235962, 1821
NOAH, CHEN, 2, 2017, 1232.138376235962, 1821
JULIA, ROGERS, 2, 2017, 1232.138376235962, 1821
MANUEL, PEREZ, 2, 2017, 1232.138376235962, 1821
JON, HE, 2, 2017, 1223.4941759109497, 1826
LOUIS, XU, 2, 2017, 1214.8499755859375, 1827
ETHAN, WILLIAMS, 2, 2017, 1214.8499755859375, 1827
PEDRO, MARTIN, 2, 2017, 1214.8499755859375, 1827
ANNA, LEWIS, 2, 2017, 1214.8499755859375, 1827
KIRK, NASON, 2, 2017, 1214.8499755859375, 1827
ASHLEE, SHARMA, 2, 2017, 1214.8499755859375, 1827
GABRIEL, CHOW, 2, 2017, 1214.8499755859375, 1827
PAULA, MORENO, 2, 2017, 1214.8499755859375, 1827
GARY, ORTEGA, 2, 2017, 1214.8499755859375, 1827
ALLEN, GARCIA, 2, 2017, 1214.8499755859375, 1827
JESSICA, COLEMAN, 2, 2017, 1214.8499755859375, 1827
DOMINIQUE, PRASAD, 2, 2017, 1211.889980316162, 1838
HUNTER, EVANS, 2, 2017, 1166.0415987968445, 1839
MARISSA, PERRY, 2, 2017, 1160.0618019104004, 1840
OLIVIA, WHITE, 2, 2017, 1155.5416989326477, 1841
DARREN, SCHMIDT, 2, 2017, 1152.7932968139648, 1842
CRYSTAL, CHEN, 2, 2017, 1135.1679000854492, 1843
JOANNA, SERRANO, 2, 2017, 1132.6859970092773, 1844
SHANE, SCHMIDT, 2, 2017, 1128.387502670288, 1845
KRISTY, GUTIERREZ, 2, 2017, 1119.149097442627, 1846
DESTINY, BENNETT, 2, 2017, 1118.3775010108948, 1847
HUNTER, JENKINS, 2, 2017, 1116.227499961853, 1848
GRANT, KUMAR, 2, 2017, 1114.9256000518799, 1849
AMBER, ADAMS, 2, 2017, 1105.360101699829, 1850
DANNY, MARTIN, 2, 2017, 1105.3400995731354, 1851
JOSE, GONZALEZ, 2, 2017, 1104.7259979248047, 1852
BRANDI, SERRANO, 2, 2017, 1104.147897720337, 1853
MELANIE, HENDERSON, 2, 2017, 1101.5237007141113, 1854
ERIK, RAMOS, 2, 2017, 1101.5237007141113, 1854
MATTHEW, MILLER, 2, 2017, 1101.5237007141113, 1854
RUTH, FERNANDEZ, 2, 2017, 1099.6759014129639, 1857
JACLYN, LAL, 2, 2017, 1099.4373989105225, 1858
HECTOR, GUTIERREZ, 2, 2017, 1097.581699371338, 1859
BRIANNA, MOORE, 2, 2017, 1097.5136985778809, 1860
TINA, MARTINEZ, 2, 2017, 1097.5136985778809, 1860
ANDREA, TURNER, 2, 2017, 1097.4748001098633, 1862
KAREN, WOOD, 2, 2017, 1096.0316989421844, 1863
ERICA, SUN, 2, 2017, 1093.3875012397766, 1864
MYA, DIAZ, 2, 2017, 1093.3875012397766, 1864
CHRISTY, GAO, 2, 2017, 1093.3875012397766, 1864
ELIZABETH, GRIFFIN, 2, 2017, 1092.0416989326477, 1867
LEE, GILL, 2, 2017, 1092.0416989326477, 1867
EVAN, LOPEZ, 2, 2017, 1091.3775005340576, 1869
NANCY, RANA, 2, 2017, 1089.4175033569336, 1870
DOMINIC, LOPEZ, 2, 2017, 1088.3775005340576, 1871
ELIJAH, SHAN, 2, 2017, 1088.0717010498047, 1872
KRISTI, TORRES, 2, 2017, 1088.051698923111, 1873
KRISTINA, GARCIA, 2, 2017, 1087.967499256134, 1874
PEDRO, SURI, 2, 2017, 1086.9074993133545, 1875
DENNIS, CAI, 2, 2017, 1086.9074993133545, 1875
LEONARD, KUMAR, 2, 2017, 1085.3674988746643, 1877
BAILEY, GREEN, 2, 2017, 1083.494800567627, 1878
JADA, NELSON, 2, 2017, 1083.494800567627, 1878
TRINITY, GRAY, 2, 2017, 1082.5237007141113, 1880
HAILEY, GRAY, 2, 2017, 1082.5237007141113, 1880
BRANDON, SHARMA, 2, 2017, 1082.5237007141113, 1880
SHANNON, ORTEGA, 2, 2017, 1082.3875007629395, 1883
MICHELLE, BAILEY, 2, 2017, 1082.148998260498, 1884
MADISON, HARRIS, 2, 2017, 1082.148998260498, 1884
TIFFANY, HUANG, 2, 2017, 1082.148998260498, 1884
MARCUS, KING, 2, 2017, 1082.148998260498, 1884
ISABELLA, BELL, 2, 2017, 1081.1778984069824, 1888
SARAH, BARNES, 2, 2017, 1081.1778984069824, 1888
MELANIE, HOWARD, 2, 2017, 1081.1778984069824, 1888
DEREK, YUAN, 2, 2017, 1080.3601026535034, 1891
LOGAN, SHARMA, 2, 2017, 1075.4936981201172, 1892
JULIA, COX, 2, 2017, 1075.4747982025146, 1893
SANDRA, ZHANG, 2, 2017, 1075.330099105835, 1894
NICOLE, LEE, 2, 2017, 1074.4373998641968, 1895
BRENT, SUN, 2, 2017, 1073.3975009918213, 1896
JULIE, TANG, 2, 2017, 1071.7159023284912, 1897
KAREN, PERRY, 2, 2017, 1071.7159023284912, 1897
BRANDY, MADAN, 2, 2017, 1071.7159023284912, 1897
ISABELLA, SMITH, 2, 2017, 1071.7159023284912, 1897
SPENCER, ALEXANDER, 2, 2017, 1071.7159023284912, 1897
ALLEN, GONZALEZ, 2, 2017, 1071.0316982269287, 1902
PAMELA, LOPEZ, 2, 2017, 1070.8974990844727, 1903
LACEY, ZHAO, 2, 2017, 1070.503698348999, 1904
ABIGAIL, COX, 2, 2017, 1069.2574994564056, 1905
EBONY, PATEL, 2, 2017, 1068.4075012207031, 1906
EDWIN, LAL, 2, 2017, 1065.7931995391846, 1907
WYATT, BROWN, 2, 2017, 1065.7931995391846, 1907
BRIANNA, JONES, 2, 2017, 1065.7931995391846, 1907
BRITTNEY, YE, 2, 2017, 1065.7931995391846, 1907
TAYLOR, GONZALES, 2, 2017, 1063.3875007629395, 1911
BRUCE, DOMINGUEZ, 2, 2017, 1063.3875007629395, 1911
DAWN, GUO, 2, 2017, 1063.3875007629395, 1911
GILBERT, ZENG, 2, 2017, 1063.3200998306274, 1914
RUBEN, RANA, 2, 2017, 1063.071702003479, 1915
TROY, MADAN, 2, 2017, 1062.9774994850159, 1916
KRISTI, MARTIN, 2, 2017, 1062.9774994850159, 1916
JILL, GUTIERREZ, 2, 2017, 1062.0416984558105, 1918
VIRGINIA, PEREZ, 2, 2017, 1062.0416984558105, 1918
ETHAN, RODRIGUEZ, 2, 2017, 1062.0416984558105, 1918
STACEY, HEE, 2, 2017, 1062.0416984558105, 1918
DOMINIQUE, SURI, 2, 2017, 1062.0416984558105, 1918
JOE, BELSON, 2, 2017, 1062.0416984558105, 1918
KENDRA, RUIZ, 2, 2017, 1060.6874995231628, 1924
CHARLES, MARTINEZ, 2, 2017, 1058.9874994754791, 1925
ARTHUR, SURI, 2, 2017, 1058.3974995613098, 1926
BARRY, LOPEZ, 2, 2017, 1058.3974995613098, 1926
BRANDON, CLARK, 2, 2017, 1058.3974995613098, 1926
NOAH, FOSTER, 2, 2017, 1058.3974995613098, 1926
ALYSSA, JAMES, 2, 2017, 1057.6297988891602, 1930
ISAIAH, RICHARDSON, 2, 2017, 1057.1489992141724, 1931
ROY, VAZQUEZ, 2, 2017, 1054.9974994659424, 1932
CASSIDY, ALEXANDER, 2, 2017, 1054.9974994659424, 1932
MARIA, KELLY, 2, 2017, 1054.9974994659424, 1932
ADRIANA, SURI, 2, 2017, 1054.9974994659424, 1932
WYATT, PERRY, 2, 2017, 1054.9974994659424, 1932
BRAD, TANG, 2, 2017, 1054.9974994659424, 1932
XAVIER, HERNANDEZ, 2, 2017, 1054.4275016784668, 1938
EMMANUEL, MALHOTRA, 2, 2017, 1054.4275016784668, 1938
YOLANDA, GOEL, 2, 2017, 1054.4275016784668, 1938
ALISHA, DENG, 2, 2017, 1054.4275016784668, 1938
AIMEE, CHEN, 2, 2017, 1054.4275016784668, 1938
GABRIELLA, KING, 2, 2017, 1054.4275016784668, 1938
GAIL, MOORE, 2, 2017, 1054.4275016784668, 1938
MICHELE, RAI, 2, 2017, 1054.4275016784668, 1938
GREGORY, NARA, 2, 2017, 1054.4275016784668, 1938
BRIANNA, GONZALES, 2, 2017, 1054.4275016784668, 1938
TOMMY, RAJI, 2, 2017, 1054.4275016784668, 1938
AARON, RUSSELL, 2, 2017, 1054.4275016784668, 1938
CLARENCE, ZHU, 2, 2017, 1054.4275016784668, 1938
HUNTER, GONZALES, 2, 2017, 1054.4275016784668, 1938
REBEKAH, PEREZ, 2, 2017, 1054.4275016784668, 1938
CARMEN, KIM, 2, 2017, 1054.4275016784668, 1938
ANGELA, WATSON, 2, 2017, 1054.4275016784668, 1938
FRANCISCO, SAI, 2, 2017, 1054.4275016784668, 1938
MARTIN, VANCE, 2, 2017, 1054.4275016784668, 1938
ISABELLA, SANDBERG, 2, 2017, 1054.4275016784668, 1938
JAMIE, YANG, 2, 2017, 1054.4275016784668, 1938
JONATHAN, FOSTER, 2, 2017, 1054.4275016784668, 1938
CODY, STEWART, 2, 2017, 1054.4275016784668, 1938
NANCY, KOVAR, 2, 2017, 1054.4275016784668, 1938
RAMON, XU, 2, 2017, 1054.4275016784668, 1938
TERESA, MUNOZ, 2, 2017, 1054.4275016784668, 1938
STEPHANIE, REED, 2, 2017, 1054.4275016784668, 1938
KERN, SUTTON, 2, 2017, 1054.4275016784668, 1938
ARTHUR, SAI, 2, 2017, 1054.4275016784668, 1938
ERIC, POWELL, 2, 2017, 1054.4275016784668, 1938
JOSEPH, LEWIS, 2, 2017, 1054.4275016784668, 1938
KEITH, SHE, 2, 2017, 1054.4275016784668, 1938
LATOYA, CHANDER, 2, 2017, 1054.4275016784668, 1938
CORY, MALHOTRA, 2, 2017, 1054.4275016784668, 1938
GABRIELLA, EVANS, 2, 2017, 1054.4275016784668, 1938
JUAN, RAMIREZ, 2, 2017, 1054.4275016784668, 1938
ALEXANDRA, FLORES, 2, 2017, 1054.4275016784668, 1938
KARI, RAMOS, 2, 2017, 1054.4275016784668, 1938
MELODY, CARLSON, 2, 2017, 1054.4275016784668, 1938
GRANT, SHEN, 2, 2017, 1054.4275016784668, 1938
JARED, RIVERA, 2, 2017, 1054.4275016784668, 1938
ROY, SANCHEZ, 2, 2017, 1054.4275016784668, 1938
BRUCE, MARTINEZ, 2, 2017, 1054.4275016784668, 1938
MARSHALL, HU, 2, 2017, 1054.4275016784668, 1938
THEODORE, MARTIN, 2, 2017, 1054.4275016784668, 1938
BRIANA, CARLSON, 2, 2017, 1054.4275016784668, 1938
DIANE, HERNANDEZ, 2, 2017, 1054.4275016784668, 1938
JADE, SANDERS, 2, 2017, 1054.4275016784668, 1938
SUMMER, PATEL, 2, 2017, 1054.4275016784668, 1938
CLAYTON, RAJE, 2, 2017, 1054.4275016784668, 1938
MARCUS, PERRY, 2, 2017, 1054.4275016784668, 1938
JERRY, CHANDE, 2, 2017, 1054.4275016784668, 1938
ERICK, SARA, 2, 2017, 1054.4275016784668, 1938
DEVIN, GREEN, 2, 2017, 1054.4275016784668, 1938
DIANE, JIMENEZ, 2, 2017, 1052.7159023284912, 1992
DAWN, PAL, 2, 2017, 1052.7159023284912, 1992
LEONARD, LUO, 2, 2017, 1052.7159023284912, 1992
MYA, ROSS, 2, 2017, 1052.7074995040894, 1995
ANDY, ROMERO, 2, 2017, 1051.3701000213623, 1996
GARY, CARLSON, 2, 2017, 1051.3701000213623, 1996
WESLEY, LIU, 2, 2017, 1051.3701000213623, 1996
MARSHALL, LIANG, 2, 2017, 1051.3701000213623, 1996
SABRINA, SERRANO, 2, 2017, 1050.4174995422363, 2000
SYDNEY, HOWARD, 2, 2017, 1050.4174995422363, 2000
DAISY, ALONSO, 2, 2017, 1050.4174995422363, 2000
CARA, LI, 2, 2017, 1050.4174995422363, 2000
HALEY, YOUNG, 2, 2017, 1050.4174995422363, 2000
ALEXANDRA, HOWARD, 2, 2017, 1050.4174995422363, 2000
MEREDITH, BROWNING, 2, 2017, 1050.4174995422363, 2000
JENNY, GOEL, 2, 2017, 1050.4174995422363, 2000
WYATT, DIAZ, 2, 2017, 1048.5047988891602, 2008
TIFFANY, ZHU, 2, 2017, 1048.5047988891602, 2008
JACQUELINE, COX, 2, 2017, 1048.5047988891602, 2008
EMMA, LEWIS, 2, 2017, 1048.5047988891602, 2008
KARL, LUO, 2, 2017, 1048.5047988891602, 2008
CONNOR, ALEXANDER, 2, 2017, 1048.5047988891602, 2008
ASHLEY, ANDERSON, 2, 2017, 1048.5047988891602, 2008
AUSTIN, HAYES, 2, 2017, 1048.5047988891602, 2008
MEGAN, MARTINEZ, 2, 2017, 1048.5047988891602, 2008
MANUEL, RODRIGUEZ, 2, 2017, 1048.5047988891602, 2008
EMILY, ALEXANDER, 2, 2017, 1048.5047988891602, 2008
ROGER, TANG, 2, 2017, 1048.5047988891602, 2008
SHARON, SHAN, 2, 2017, 1048.5047988891602, 2008
DREW, SHE, 2, 2017, 1048.5047988891602, 2008
RAUL, BLACK, 2, 2017, 1048.5047988891602, 2008
AMANDA, TURNER, 2, 2017, 1048.5047988891602, 2008
SUMMER, GARCIA, 2, 2017, 1048.5047988891602, 2008
SARA, LOPEZ, 2, 2017, 1048.5047988891602, 2008
ANGEL, MORGAN, 2, 2017, 1048.5047988891602, 2008
DEBORAH, SHE, 2, 2017, 1048.5047988891602, 2008
SABRINA, SUAREZ, 2, 2017, 1048.5047988891602, 2008
PEDRO, SERRANO, 2, 2017, 1045.685899734497, 2029
BRIDGET, GOEL, 2, 2017, 1045.685899734497, 2029
DAMIEN, LI, 2, 2017, 1042.72589969635, 2031
VALERIE, HUANG, 2, 2017, 1037.3974997997284, 2032
SARAH, RODRIGUEZ, 2, 2017, 1035.4275016784668, 2033
BRADLEY, YUAN, 2, 2017, 1035.4275016784668, 2033
MARY, FOSTER, 2, 2017, 1035.4275016784668, 2033
DANIEL, SHIMSHONI, 2, 2017, 1035.4275016784668, 2033
GABRIELLE, TORRES, 2, 2017, 1035.4275016784668, 2033
JACKSON, ALEXANDER, 2, 2017, 1035.4275016784668, 2033
RYAN, BUTLER, 2, 2017, 1035.4275016784668, 2033
SANDRA, YE, 2, 2017, 1035.4275016784668, 2033
ISABEL, GONZALES, 2, 2017, 1035.4275016784668, 2033
MITCHELL, YUAN, 2, 2017, 1035.4275016784668, 2033
LORI, ALVAREZ, 2, 2017, 1035.4275016784668, 2033
MICHELE, LUO, 2, 2017, 1035.4275016784668, 2033
JON, LIANG, 2, 2017, 1035.4275016784668, 2033
CONNOR, ROBERTS, 2, 2017, 1035.4275016784668, 2033
MARCUS, ROBERTS, 2, 2017, 1035.4275016784668, 2033
JAIME, GILL, 2, 2017, 1035.4275016784668, 2033
ISABELLA, CAMPBELL, 2, 2017, 1035.4275016784668, 2033
CRISTINA, RAJI, 2, 2017, 1035.4275016784668, 2033
DUSTIN, JAI, 2, 2017, 1035.4275016784668, 2033
SUSAN, LIANG, 2, 2017, 1035.4275016784668, 2033
MARIAH, DIAZ, 2, 2017, 1035.4275016784668, 2033
TABITHA, PRASAD, 2, 2017, 1035.4275016784668, 2033
LACEY, PAL, 2, 2017, 1035.4275016784668, 2033
GREGORY, SHE, 2, 2017, 1035.4275016784668, 2033
BENJAMIN, KUMAR, 2, 2017, 1035.4275016784668, 2033
BRUCE, MORENO, 2, 2017, 1035.4275016784668, 2033
HUNTER, GARCIA, 2, 2017, 1035.4275016784668, 2033
JESSIE, MUNOZ, 2, 2017, 1035.4275016784668, 2033
NOAH, RUSSELL, 2, 2017, 1035.4275016784668, 2033
ALEX, MURPHY, 2, 2017, 1035.4275016784668, 2033
CAROLYN, RAMOS, 2, 2017, 1034.3174991607666, 2063
MARIO, JOHNSEN, 2, 2017, 1034.3174991607666, 2063
LUKE, WRIGHT, 2, 2017, 1034.081699371338, 2065
JADA, BROOKS, 2, 2017, 1034.081699371338, 2065
TABITHA, RODRIGUEZ, 2, 2017, 1034.081699371338, 2065
ALYSSA, THOMAS, 2, 2017, 1034.081699371338, 2065
ASHLEY, WILLIAMS, 2, 2017, 1034.081699371338, 2065
AIDAN, FOSTER, 2, 2017, 1034.081699371338, 2065
KAYLEE, SCOTT, 2, 2017, 1034.081699371338, 2065
KELLY, FOSTER, 2, 2017, 1034.081699371338, 2065
KAYLEE, ALLEN, 2, 2017, 1034.081699371338, 2065
DARRYL, LU, 2, 2017, 1034.081699371338, 2065
STEFANIE, GARCIA, 2, 2017, 1034.081699371338, 2065
DUSTIN, PAL, 2, 2017, 1034.081699371338, 2065
MICHELLE, SANCHEZ, 2, 2017, 1034.081699371338, 2065
OMAR, PAL, 2, 2017, 1034.081699371338, 2065
ANDRE, SUBRAM, 2, 2017, 1034.081699371338, 2065
SABRINA, MARTIN, 2, 2017, 1034.081699371338, 2065
GABRIELLA, HALL, 2, 2017, 1034.081699371338, 2065
REBECCA, TURNER, 2, 2017, 1034.081699371338, 2065
SEBASTIAN, PETERSON, 2, 2017, 1034.081699371338, 2065
JOEL, ARTHUR, 2, 2017, 1034.081699371338, 2065
RUTH, SULLIVAN, 2, 2017, 1034.081699371338, 2065
CHRISTIAN, BRYANT, 2, 2017, 1034.081699371338, 2065
CRAIG, GOMEZ, 2, 2017, 1034.081699371338, 2065
ELIJAH, WRIGHT, 2, 2017, 1034.081699371338, 2065
NATALIE, SANDERS, 2, 2017, 1034.081699371338, 2065
SUZANNE, GAO, 2, 2017, 1034.081699371338, 2065
JAMIE, GAO, 2, 2017, 1034.081699371338, 2065
JUDITH, WHITE, 2, 2017, 1034.081699371338, 2065
DONALD, LOPEZ, 2, 2017, 1034.081699371338, 2065
GAVIN, BRYANT, 2, 2017, 1034.081699371338, 2065
TERRY, SHE, 2, 2017, 1034.081699371338, 2065
ABIGAIL, REED, 2, 2017, 1034.081699371338, 2065
CANDICE, CAI, 2, 2017, 1034.081699371338, 2065
JON, WANG, 2, 2017, 1034.081699371338, 2065
RANDALL, ALVAREZ, 2, 2017, 1034.081699371338, 2065
CHLOE, TORRES, 2, 2017, 1034.081699371338, 2065
SHAWNA, LAL, 2, 2017, 1034.081699371338, 2065
ERIKA, ORTEGA, 2, 2017, 1034.081699371338, 2065
JESSE, HALL, 2, 2017, 1034.081699371338, 2065
VERONICA, PRASAD, 2, 2017, 1034.081699371338, 2065
BRANDY, GARCIA, 2, 2017, 1034.081699371338, 2065
KIMBERLY, WATSON, 2, 2017, 1034.081699371338, 2065
OLIVIA, MURPHY, 2, 2017, 1034.081699371338, 2065
JENNA, ROBERTS, 2, 2017, 1034.081699371338, 2065
MICHELE, KAPOOR, 2, 2017, 1034.081699371338, 2065
FELICIA, GILL, 2, 2017, 1034.081699371338, 2065
ISAAC, MORRIS, 2, 2017, 1034.081699371338, 2065
AMANDA, GREEN, 2, 2017, 1034.081699371338, 2065
REGINALD, ORTEGA, 2, 2017, 1034.081699371338, 2065
KATHERINE, TORRES, 2, 2017, 1034.081699371338, 2065
KELVIN, GAO, 2, 2017, 1034.081699371338, 2065
ROSA, ZHOU, 2, 2017, 1034.081699371338, 2065
SHEENA, ANDERSEN, 2, 2017, 1034.081699371338, 2065
GRACE, TORRES, 2, 2017, 1034.081699371338, 2065
ALISHA, SHEN, 2, 2017, 1034.081699371338, 2065
MORGAN, WILLIAMS, 2, 2017, 1034.081699371338, 2065
ALVIN, LI, 2, 2017, 1034.081699371338, 2065
ADRIAN, BAILEY, 2, 2017, 1034.081699371338, 2065
RICHARD, LEWIS, 2, 2017, 1034.081699371338, 2065
ERIC, ZHANG, 2, 2017, 1034.081699371338, 2065
KATHRYN, NARA, 2, 2017, 1034.081699371338, 2065
KATHRYN, SHE, 2, 2017, 1034.081699371338, 2065
SYDNEY, YOUNG, 2, 2017, 1034.081699371338, 2065
CANDICE, ZIMMERMAN, 2, 2017, 1034.081699371338, 2065
LEONARD, LAL, 2, 2017, 1034.081699371338, 2065
JON, RAJE, 2, 2017, 1033.4074997901917, 2130
TIMOTHY, COOPER, 2, 2017, 1033.4074997901917, 2130
LATOYA, RAI, 2, 2017, 1033.4074997901917, 2130
TRACY, CHAPMAN, 2, 2017, 1033.3874988555908, 2133
AIMEE, ZHANG, 2, 2017, 1033.3874988555908, 2133
WHITNEY, SARA, 2, 2017, 1032.9774990081787, 2135
KATIE, HOLT, 2, 2017, 1032.0516996383667, 2136
EDWARD, WILSON, 2, 2017, 1030.3174991607666, 2137
PHILLIP, MARTINEZ, 2, 2017, 1030.0074996948242, 2138
DOUGLAS, PATEL, 2, 2017, 1030.0074996948242, 2138
ALEXANDRIA, WASHINGTON, 2, 2017, 1029.417499780655, 2140
BARBARA, HUANG, 2, 2017, 1028.9774990081787, 2141
MONIQUE, SERRANO, 2, 2017, 1028.3974990844727, 2142
MEGHAN, GUTIERREZ, 2, 2017, 1028.3974990844727, 2142
MICHAEL, THOMPSON, 2, 2017, 1028.3974990844727, 2142
MORGAN, ROSS, 2, 2017, 1028.3974990844727, 2142
CHRISTY, CAI, 2, 2017, 1028.3974990844727, 2142
ALLISON, WATSON, 2, 2017, 1023.4074993133545, 2147
GARY, RAMOS, 2, 2017, 1023.4074993133545, 2147
HENRY, PEREZ, 2, 2017, 1023.4074993133545, 2147
EMILY, LONG, 2, 2017, 1019.4074993133545, 2150
CHELSEA, ARUN, 2, 2017, 1019.4074993133545, 2150
HALEY, FLORES, 2, 2017, 1018.4174995422363, 2152
DAWN, ZHU, 2, 2017, 1018.4174995422363, 2152
ANDREA, HILL, 2, 2017, 1009.4274997711182, 2154
DANNY, VAZQUEZ, 2, 2017, 1000.4375, 2155
CONNOR, LI, 2, 2017, 1000.4375, 2155
KAREN, LI, 2, 2017, 1000.4375, 2155
LINDSEY, TANG, 2, 2017, 1000.4375, 2155
ABIGAIL, COLEMAN, 2, 2017, 1000.4375, 2155
JULIA, SMITH, 2, 2017, 1000.4375, 2155
MALLORY, SERRANO, 2, 2017, 1000.4375, 2155
ISABELLA, CLARK, 2, 2017, 1000.4375, 2155
NOAH, HILL, 2, 2017, 1000.4375, 2155
BRADLEY, RAJI, 2, 2017, 1000.4375, 2155
STEPHANIE, FOSTER, 2, 2017, 1000.4375, 2155
GRANT, JAI, 2, 2017, 1000.4375, 2155
EDWIN, YE, 2, 2017, 1000.4375, 2155
NELSON, RUBIO, 2, 2017, 1000.4375, 2155
CARLY, KUMAR, 2, 2017, 1000.4375, 2155
BAILEY, WARD, 2, 2017, 1000.4375, 2155
DAWN, YE, 2, 2017, 1000.4375, 2155
BRETT, SRINI, 2, 2017, 1000.4375, 2155
BRYCE, TORRES, 2, 2017, 1000.4375, 2155
AMANDA, CAMPBELL, 2, 2017, 1000.4375, 2155
SABRINA, ALONSO, 2, 2017, 1000.4375, 2155
CHLOE, PEREZ, 2, 2017, 1000.4375, 2155
JENNY, SHE, 2, 2017, 1000.4375, 2155
MIGUEL, THOMAS, 2, 2017, 1000.4375, 2155
OLIVIA, RICHARDSON, 2, 2017, 1000.4375, 2155
MELISSA, HOWARD, 2, 2017, 1000.4375, 2155
SPENCER, BARNES, 2, 2017, 1000.4375, 2155
KAYLEE, PEREZ, 2, 2017, 1000.4375, 2155
ALISHA, ALAN, 2, 2017, 1000.4375, 2155
LESLIE, BLANCO, 2, 2017, 1000.4375, 2155
RUBEN, JIMENEZ, 2, 2017, 1000.4375, 2155
SHEENA, XU, 2, 2017, 1000.4375, 2155
RACHEL, ROSS, 2, 2017, 1000.4375, 2155
JUSTIN, WILLIAMS, 2, 2017, 1000.4375, 2155
MELVIN, NATH, 2, 2017, 1000.4375, 2155
CHAD, XU, 2, 2017, 1000.4375, 2155
MARCUS, WOOD, 2, 2017, 1000.4375, 2155
JEFFERY, GUO, 2, 2017, 1000.4375, 2155
TONI, SURI, 2, 2017, 1000.4375, 2155
ALEJANDRO, XU, 2, 2017, 1000.4375, 2155
CAMERON, FLORES, 2, 2017, 1000.4375, 2155
MAKAYLA, SANCHEZ, 2, 2017, 1000.4375, 2155
EDUARDO, COOK, 2, 2017, 1000.4375, 2155
LEONARD, ANAND, 2, 2017, 945.0403747558594, 2198
JAY, PRASAD, 2, 2017, 942.2576866149902, 2199
ANDREA, RICHARDSON, 2, 2017, 934.6434860229492, 2200
ABIGAIL, WILLIAMS, 2, 2017, 928.489990234375, 2201
LOGAN, HUGHES, 2, 2017, 924.0599899291992, 2202
MICHAEL, MILLER, 2, 2017, 922.5072898864746, 2203
BRIANA, SUAREZ, 2, 2017, 920.1903877258301, 2204
EMILY, THOMPSON, 2, 2017, 919.402590751648, 2205
ARIANA, MORGAN, 2, 2017, 914.5172863006592, 2206
STEPHANIE, BAKER, 2, 2017, 913.4798879623413, 2207
KRISTINE, MUNOZ, 2, 2017, 911.4699897766113, 2208
JONATHAN, GREEN, 2, 2017, 910.7583904266357, 2209
EUGENE, LI, 2, 2017, 908.6134872436523, 2210
DESTINY, POWELL, 2, 2017, 904.8356876373291, 2211
MADISON, HAYES, 2, 2017, 904.8356876373291, 2211
JORDYN, PERRY, 2, 2017, 901.3499755859375, 2213
MARGARET, YE, 2, 2017, 901.3499755859375, 2213
MIGUEL, GREEN, 2, 2017, 901.3499755859375, 2213
CHRISTOPHER, CLARK, 2, 2017, 898.9441757202148, 2216
JEFFERY, CAI, 2, 2017, 898.4299907684326, 2217
SHELBY, WATSON, 2, 2017, 897.9599895477295, 2218
GABRIELLE, WARD, 2, 2017, 894.9442749023438, 2219
KELLY, GRIFFIN, 2, 2017, 894.1903877258301, 2220
DALTON, YOUNG, 2, 2017, 893.4699897766113, 2221
LUCAS, RAMIREZ, 2, 2017, 893.4699897766113, 2221
CAMERON, LAL, 2, 2017, 893.4699897766113, 2221
ARIANNA, GRAY, 2, 2017, 893.4699897766113, 2221
EDWARD, THOMPSON, 2, 2017, 893.4699897766113, 2221
MAYRA, KOVAR, 2, 2017, 893.4699897766113, 2221
MIGUEL, BAKER, 2, 2017, 892.9699897766113, 2227
LACEY, GAO, 2, 2017, 891.7283916473389, 2228
DARREN, ALVAREZ, 2, 2017, 890.3999900817871, 2229
ISABELLA, GRAY, 2, 2017, 890.3099746704102, 2230
MARIE, NAVARRO, 2, 2017, 889.9199886322021, 2231
PAUL, SHAKESPEAR, 2, 2017, 889.489990234375, 2232
ALEXIA, FLORES, 2, 2017, 887.5472869873047, 2233
JULIA, ALEXANDER, 2, 2017, 887.5472869873047, 2233
ERNEST, XU, 2, 2017, 887.5472869873047, 2233
TERESA, DIAZ, 2, 2017, 887.5472869873047, 2233
ASHLEE, RAJI, 2, 2017, 886.5761871337891, 2237
